date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251127,0,PM2.5,7,6,7,6,7,4,6,5,8,5,7,5,7,7,7,8,5,5,6,17,8,31,35,5,5,8,8,5,6,5,4,6,8,7,4
20251127,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,0,PM10,33,27,32,25,30,27,24,26,40,30,32,29,29,24,24,20,20,14,15,37,19,70,81,25,23,39,39,26,27,24,97,28,32,43,23
20251127,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,0,AQI,33,27,32,25,30,27,24,26,40,30,32,29,29,24,24,20,20,19,20,37,19,60,66,25,23,39,39,26,27,24,74,28,32,43,23
20251127,1,PM2.5,9,6,6,22,7,4,5,4,6,4,5,6,7,6,10,8,5,4,4,6,6,9,9,3,3,13,8,6,6,5,4,4,10,7,4
20251127,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,1,PM10,33,29,27,25,26,26,20,19,24,20,28,23,24,20,19,20,17,12,12,21,17,27,28,16,13,29,36,25,26,26,52,20,22,44,19
20251127,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,1,AQI,33,29,27,32,26,26,20,19,24,20,28,23,24,20,19,20,18,20,20,21,19,27,28,18,17,29,36,25,26,26,51,20,22,44,19
20251127,2,PM2.5,5,5,5,5,5,3,4,4,4,4,5,4,5,5,5,6,4,2,2,5,5,4,5,1,2,8,5,5,4,4,4,4,5,4,3
20251127,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,2,PM10,23,18,19,18,18,18,15,14,15,15,20,14,17,16,16,16,16,6,6,17,15,19,19,10,8,26,40,17,18,20,35,15,17,28,17
20251127,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,2,AQI,23,19,19,20,18,18,16,16,16,19,20,16,17,35,16,18,16,19,20,19,18,20,19,19,17,26,40,17,18,20,35,17,18,28,20
20251127,3,PM2.5,4,4,5,4,4,2,4,3,4,3,8,3,4,5,4,5,4,2,2,4,4,2,3,1,1,8,4,4,4,4,3,3,5,4,3
20251127,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,3,PM10,20,16,16,15,14,14,13,12,13,12,11,12,15,14,14,12,12,5,5,11,10,9,10,6,5,20,23,13,15,16,31,12,16,17,10
20251127,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,3,AQI,20,17,16,19,17,17,15,16,16,18,16,16,15,17,14,18,15,20,20,18,18,20,17,18,17,20,23,15,18,17,31,18,19,17,20
20251127,4,PM2.5,4,3,4,3,3,1,3,2,3,2,4,2,4,4,5,4,3,2,2,3,3,2,2,1,1,7,3,3,4,3,2,2,4,3,2
20251127,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,4,PM10,17,12,12,10,12,11,9,8,9,7,9,8,14,12,11,9,8,4,4,7,7,6,6,5,4,10,12,15,12,12,27,9,12,13,10
20251127,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251127,4,AQI,17,18,17,19,17,17,17,16,17,20,15,17,15,12,11,18,16,20,20,18,18,20,17,18,16,15,19,15,18,17,27,19,18,18,20
20251127,5,PM2.5,3,3,3,2,3,2,2,2,3,2,2,2,4,4,4,4,2,2,2,3,3,2,2,1,2,5,3,3,3,2,2,2,3,2,2
20251127,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
