date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251117,0,PM2.5,2,2,2,2,2,2,2,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2
20251117,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,0,PM10,24,19,14,14,15,12,14,17,17,16,19,16,19,17,16,13,12,8,8,11,8,10,11,14,11,20,18,22,14,15,23,26,19,41,16
20251117,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,0,AQI,24,19,15,16,15,15,14,17,17,16,19,17,19,17,16,15,14,15,15,14,14,15,14,14,15,20,18,22,16,15,23,26,19,41,16
20251117,1,PM2.5,2,3,2,3,2,2,2,2,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3
20251117,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,1,PM10,24,23,16,17,16,13,15,20,18,16,21,19,17,14,14,11,10,7,7,11,7,13,11,11,10,23,24,24,16,18,27,24,21,37,22
20251117,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,1,AQI,24,23,16,17,16,13,15,20,18,16,21,19,17,16,15,15,15,15,15,13,14,15,14,14,14,23,24,24,16,18,27,24,21,37,22
20251117,2,PM2.5,2,2,3,3,2,2,2,2,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2
20251117,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,2,PM10,23,19,15,16,13,11,13,18,19,15,22,18,16,13,15,10,9,7,7,11,7,14,13,10,9,19,24,21,15,16,27,20,19,37,24
20251117,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,2,AQI,23,19,42,16,13,13,13,18,19,15,22,18,16,16,15,15,14,14,15,12,14,15,13,13,13,19,24,21,15,16,27,20,19,37,24
20251117,3,PM2.5,2,2,2,2,2,2,1,2,2,1,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
20251117,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,3,PM10,21,16,12,12,12,10,11,16,18,12,19,16,15,13,16,11,9,7,7,10,7,14,14,10,9,19,21,17,13,14,27,19,22,31,18
20251117,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,3,AQI,21,16,14,15,12,13,13,16,18,15,19,16,15,16,16,14,14,14,15,14,13,14,14,14,13,19,21,17,15,14,27,19,22,31,18
20251117,4,PM2.5,2,2,2,1,2,2,1,2,2,1,3,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
20251117,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,4,PM10,21,17,15,13,12,10,12,15,21,12,20,16,15,13,14,10,11,8,7,10,7,13,13,10,9,15,18,17,12,14,14,15,19,27,16
20251117,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,4,AQI,21,17,15,15,12,12,12,15,21,15,20,16,15,13,14,14,11,14,15,12,13,14,13,14,12,15,18,17,14,14,14,15,19,27,16
20251117,5,PM2.5,2,2,1,1,2,2,1,2,2,1,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
20251117,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,5,PM10,21,16,14,13,12,11,12,13,20,10,15,13,15,12,12,10,9,8,7,12,7,11,11,12,9,11,16,16,13,13,13,14,18,23,16
20251117,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,5,AQI,21,16,14,15,12,13,12,13,20,15,15,16,15,15,15,15,14,14,15,12,13,13,13,14,13,12,16,16,15,13,13,14,18,23,16
20251117,6,PM2.5,2,2,1,1,2,2,1,2,2,1,2,2,3,2,2,3,3,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,1
20251117,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,6,PM10,20,16,14,13,12,10,14,13,19,10,16,13,15,11,12,10,9,8,7,13,9,9,9,11,9,11,12,14,12,13,8,13,15,21,13
20251117,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,6,AQI,20,16,14,15,13,14,14,13,19,15,16,17,15,15,15,15,14,14,15,13,12,14,13,13,13,11,15,14,15,13,11,14,15,21,16
20251117,7,PM2.5,2,4,2,1,3,2,2,2,2,1,2,2,4,3,3,3,3,2,3,3,2,3,2,2,2,2,2,1,2,2,3,2,1,2,2
20251117,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251117,7,PM10,20,20,13,13,13,10,13,13,15,11,15,13,17,13,14,10,11,8,7,14,7,9,9,13,10,11,10,15,13,14,19,14,14,20,15
