date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251213,0,PM2.5,41,39,39,37,35,31,34,30,34,31,30,31,28,31,27,26,26,29,33,27,26,25,28,31,30,32,32,33,21,23,17,29,23,28,31
20251213,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,0,PM10,74,53,61,54,53,48,44,38,48,49,41,43,41,46,41,42,41,42,47,40,41,39,41,48,50,52,55,50,43,41,38,39,70,49,38
20251213,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,0,AQI,62,55,56,53,52,48,49,43,49,49,43,45,41,46,41,42,41,42,48,40,41,39,41,48,50,51,53,50,43,41,38,42,60,49,45
20251213,1,PM2.5,42,38,36,37,33,34,33,30,33,32,30,30,28,32,28,26,27,31,33,26,27,25,27,32,30,34,35,31,22,24,17,29,24,27,30
20251213,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,1,PM10,46,51,55,53,48,50,42,37,46,46,42,42,41,44,40,44,41,43,46,46,40,39,40,48,55,50,57,45,44,42,26,38,66,46,38
20251213,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,1,AQI,59,54,53,53,48,50,48,43,48,46,43,43,41,46,40,44,41,45,48,46,40,39,40,48,53,50,54,45,44,42,26,42,58,46,43
20251213,2,PM2.5,43,40,33,36,31,36,32,31,33,33,29,31,29,34,29,27,30,35,34,28,29,27,28,32,28,34,37,28,26,29,17,32,25,28,31
20251213,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,2,PM10,45,51,51,51,47,51,41,36,43,47,41,40,41,41,43,46,42,44,47,45,42,47,40,45,52,47,57,41,48,48,32,39,60,45,37
20251213,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,2,AQI,60,57,51,52,47,52,46,45,48,48,42,45,42,49,43,46,43,50,49,45,42,47,40,46,51,49,54,41,48,48,32,46,55,45,45
20251213,3,PM2.5,42,36,32,36,31,38,33,33,33,33,30,32,29,37,29,29,31,35,37,28,30,28,29,31,28,40,42,28,30,33,17,32,27,30,32
20251213,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,3,PM10,43,46,49,49,46,52,47,37,42,45,41,42,41,42,43,48,42,43,49,44,42,50,40,43,50,50,62,40,54,51,36,39,57,47,38
20251213,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,3,AQI,59,52,49,52,46,54,48,48,48,48,43,46,42,53,43,48,45,50,53,44,43,50,42,45,50,57,59,40,52,51,36,46,54,47,46
20251213,4,PM2.5,38,33,32,35,31,38,33,32,33,34,31,32,22,37,29,29,32,36,37,29,30,29,30,33,32,42,43,29,31,35,17,32,27,30,34
20251213,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,4,PM10,38,41,47,48,45,49,47,37,41,44,41,40,31,42,43,46,42,44,48,43,41,44,41,45,57,51,61,41,53,50,28,39,54,45,40
20251213,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,4,AQI,54,48,47,50,45,54,48,46,48,49,45,46,32,53,43,46,46,52,53,43,43,44,43,48,54,59,60,42,52,50,28,46,52,45,49
20251213,5,PM2.5,37,31,32,37,32,37,,31,33,35,32,32,16,36,22,16,19,37,37,29,31,31,32,36,33,41,42,30,32,36,20,32,28,30,37
20251213,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,5,PM10,,39,46,49,45,47,,37,41,43,42,40,24,43,34,29,28,44,47,43,42,43,42,49,55,50,57,42,53,50,39,40,53,44,44
20251213,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,5,AQI,53,45,46,53,46,53,,45,48,50,46,46,24,52,34,29,28,53,53,43,45,45,46,52,53,58,59,43,52,52,39,46,52,44,53
20251213,6,PM2.5,37,32,34,38,32,35,,31,34,37,31,33,4,7,7,10,9,34,39,30,32,35,34,37,35,39,40,30,31,36,20,27,24,31,36
20251213,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,6,PM10,37,40,47,49,45,44,,36,44,44,42,41,11,12,14,22,17,41,48,43,42,44,45,50,54,47,52,42,51,48,41,34,44,44,43
20251213,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,6,AQI,53,46,49,54,46,50,,45,49,53,45,48,18,19,14,22,17,49,55,43,46,50,49,53,52,55,57,43,51,52,41,39,44,45,52
20251213,7,PM2.5,35,33,31,36,29,32,,32,35,36,30,33,4,6,6,12,8,34,40,31,33,37,34,36,34,38,37,31,30,36,21,4,4,32,36
20251213,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,7,PM10,35,41,43,47,40,40,,35,45,41,40,42,12,10,13,22,15,41,51,43,43,43,45,54,49,45,47,42,48,49,35,8,12,46,43
20251213,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,7,AQI,50,48,45,52,42,46,,46,50,52,43,48,18,20,13,22,16,49,57,45,48,53,49,52,49,54,53,45,48,52,35,19,20,46,52
20251213,8,PM2.5,18,26,17,28,17,17,,32,35,38,30,30,4,7,5,8,5,35,42,33,34,36,33,38,37,40,36,32,29,36,21,4,4,32,37
20251213,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,8,PM10,21,33,26,37,24,24,,36,43,43,42,38,11,11,12,15,12,41,50,45,44,41,43,62,50,48,48,44,46,48,32,8,10,46,45
20251213,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,8,AQI,26,38,26,40,25,25,,46,50,54,43,43,17,20,12,19,17,50,59,48,49,52,48,56,53,57,52,46,46,52,32,18,19,46,53
20251213,9,PM2.5,14,15,8,11,6,4,,8,25,31,26,24,6,6,5,16,12,37,41,33,35,33,32,39,39,41,39,35,29,26,25,6,6,36,38
20251213,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,9,PM10,,21,14,18,11,9,,11,32,39,36,31,13,11,12,26,21,44,48,46,44,38,42,58,50,50,53,47,47,35,40,9,13,49,45
20251213,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251213,9,AQI,20,22,14,18,16,15,,13,36,45,38,35,15,20,12,26,21,53,58,48,50,48,46,55,55,58,55,50,47,38,40,16,17,52,54
20251213,10,PM2.5,9,8,6,7,6,3,,6,12,10,12,15,6,7,7,12,13,35,45,29,38,25,26,39,41,39,37,31,13,6,27,7,7,38,39
20251213,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
