date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251121,0,PM2.5,97,85,83,98,88,88,81,58,83,57,58,75,19,23,12,24,27,20,17,11,11,25,21,55,37,79,66,69,59,63,48,25,26,82,38
20251121,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,0,PM10,146,119,125,136,118,132,116,88,146,120,98,119,30,40,22,41,46,33,24,27,26,45,37,91,76,128,105,112,111,107,76,45,53,149,56
20251121,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,0,AQI,128,113,110,129,117,117,108,79,110,85,79,100,30,40,22,41,46,33,25,27,26,45,37,75,63,105,89,93,81,85,67,45,52,109,54
20251121,1,PM2.5,97,86,86,99,92,91,81,58,91,57,64,72,13,21,11,21,19,16,28,12,10,24,23,45,30,81,69,72,61,67,45,23,22,79,37
20251121,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,1,PM10,145,119,126,138,123,134,116,85,162,124,111,115,21,37,20,34,33,28,37,27,24,44,40,82,60,132,108,114,115,108,90,43,47,148,52
20251121,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,1,AQI,128,114,114,130,122,120,108,79,120,87,87,97,21,37,20,34,33,28,40,27,24,44,40,66,55,108,93,97,83,90,70,43,47,105,53
20251121,2,PM2.5,97,88,87,101,94,91,78,54,94,53,63,68,13,26,12,23,22,11,18,11,8,19,26,39,34,82,72,68,65,70,47,20,19,75,30
20251121,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,2,PM10,145,120,128,145,127,136,115,80,169,123,113,107,21,45,22,37,36,19,25,25,20,36,39,79,70,132,110,112,116,110,82,39,42,146,42
20251121,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,2,AQI,128,117,115,133,124,120,104,74,124,87,85,92,21,45,22,37,36,20,26,25,20,36,39,65,60,109,97,92,88,94,66,39,42,100,43
20251121,3,PM2.5,97,92,89,102,89,86,80,60,86,52,65,71,21,27,27,34,34,11,16,9,7,15,25,34,28,83,67,68,66,72,49,16,15,75,27
20251121,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,3,PM10,144,125,129,146,120,131,119,91,159,114,117,113,35,45,45,52,53,18,22,23,20,27,37,71,54,123,104,113,117,114,78,32,36,145,37
20251121,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,3,AQI,128,122,118,134,118,114,107,82,114,82,88,95,35,45,45,51,52,24,23,23,20,27,37,61,52,110,90,92,89,97,68,32,36,100,39
20251121,4,PM2.5,91,91,82,99,84,83,82,62,90,50,55,64,36,21,31,42,43,8,13,9,8,14,19,28,27,59,59,72,65,74,52,15,15,77,27
20251121,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,4,PM10,136,121,121,140,110,127,122,93,171,113,99,103,57,35,50,63,64,15,18,24,22,25,29,58,51,87,92,116,113,116,67,31,38,155,36
20251121,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,4,AQI,120,120,109,130,112,110,109,84,119,82,75,87,54,35,50,59,60,21,19,24,22,25,29,54,51,80,80,97,88,99,72,31,38,103,39
20251121,5,PM2.5,87,90,78,96,72,78,77,40,91,39,32,53,39,22,36,33,30,7,11,11,8,16,17,27,27,38,35,76,63,73,53,17,17,76,20
20251121,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,5,PM10,126,119,117,134,95,115,116,60,167,84,57,86,60,34,55,48,45,13,16,28,20,26,25,56,49,57,57,119,111,115,80,34,41,155,28
20251121,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,5,AQI,115,119,104,127,97,104,103,57,120,67,54,73,55,34,53,48,45,20,16,28,20,26,25,53,49,54,54,102,85,98,73,34,41,103,29
20251121,6,PM2.5,52,87,75,86,40,57,65,25,82,19,28,41,39,31,37,31,24,6,9,14,12,15,17,21,21,39,34,75,62,71,54,18,19,76,19
20251121,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,6,PM10,76,115,113,120,54,82,105,38,148,40,50,66,59,47,55,46,37,13,14,33,29,25,26,43,39,57,55,116,109,112,103,38,44,162,28
20251121,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,6,AQI,72,115,100,114,57,78,88,38,109,40,50,58,55,47,53,46,37,17,14,33,29,25,26,43,39,55,53,100,84,95,77,38,44,106,28
20251121,7,PM2.5,39,82,52,84,36,42,49,37,74,18,35,44,39,36,39,55,47,7,11,19,5,19,16,16,14,40,36,76,61,70,53,18,18,76,21
20251121,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,7,PM10,59,110,77,118,47,61,81,59,135,38,62,70,58,54,54,81,67,13,17,45,14,31,26,46,26,58,56,118,107,109,93,38,43,166,30
20251121,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,7,AQI,55,109,72,112,52,59,68,55,99,38,56,62,55,52,55,75,65,16,17,45,14,31,26,46,26,57,53,102,83,94,73,38,43,108,30
20251121,8,PM2.5,41,70,49,78,36,34,46,33,71,22,34,39,32,37,40,52,47,9,12,24,7,22,22,18,12,38,35,71,60,62,58,17,21,70,16
20251121,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,8,PM10,63,94,76,110,48,53,78,53,133,51,60,63,51,55,54,79,67,18,21,61,19,37,38,45,25,57,55,114,104,95,84,38,56,149,26
20251121,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,8,AQI,58,94,68,104,52,52,64,52,95,51,55,57,51,53,57,72,65,18,21,56,19,37,38,45,25,54,53,95,82,84,79,38,53,100,26
20251121,9,PM2.5,42,51,43,37,34,30,40,31,67,40,38,34,29,33,30,49,49,10,15,16,9,15,16,12,13,35,32,71,54,46,62,12,24,67,22
20251121,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,9,PM10,65,70,67,56,47,49,70,52,121,102,68,57,47,51,42,74,73,23,25,44,27,28,30,36,26,55,51,119,92,73,91,29,60,134,40
20251121,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251121,9,AQI,59,70,60,53,49,49,60,51,90,76,59,54,47,51,43,68,68,23,25,44,27,28,30,36,26,53,51,95,74,64,84,29,55,92,40
20251121,10,PM2.5,30,28,35,31,33,26,33,28,48,30,28,,27,26,28,43,46,11,16,12,6,15,10,19,19,32,31,65,48,36,41,11,14,65,20
20251121,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
