date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251207,0,PM2.5,95,92,86,94,93,91,68,65,92,70,82,75,46,54,57,23,24,54,59,66,61,65,82,72,67,93,105,101,83,95,97,50,55,69,41
20251207,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,0,PM10,157,137,140,158,156,144,123,111,176,134,150,148,82,93,90,71,68,94,101,109,115,121,134,136,123,164,186,162,155,157,216,107,95,163,71
20251207,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,0,AQI,125,122,114,124,123,120,92,88,122,94,109,100,66,74,78,61,59,74,80,89,83,88,109,97,90,123,138,133,110,125,133,79,75,107,61
20251207,1,PM2.5,92,88,86,90,86,86,69,62,85,69,81,68,48,50,59,20,20,52,56,60,58,65,81,76,73,98,103,102,84,96,93,48,49,66,42
20251207,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,1,PM10,152,131,141,153,148,136,123,105,166,132,144,132,85,85,95,67,62,87,94,99,108,117,130,145,133,166,185,162,154,157,215,102,85,158,74
20251207,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,1,AQI,122,117,114,119,114,114,93,84,113,93,108,92,68,69,80,59,56,72,77,82,79,88,108,102,98,129,135,134,112,127,133,76,68,104,62
20251207,2,PM2.5,89,88,86,82,83,83,67,57,76,63,74,75,49,51,38,17,17,54,57,59,53,64,81,75,73,96,97,100,83,99,90,43,42,67,39
20251207,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,2,PM10,149,129,143,146,146,135,122,97,151,118,130,142,88,82,67,65,59,86,96,94,102,113,127,142,122,156,177,162,157,155,193,93,80,173,75
20251207,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,2,AQI,118,117,114,109,110,110,90,78,102,85,99,100,69,70,59,58,55,74,78,80,76,87,108,100,98,127,128,132,110,130,122,72,65,112,63
20251207,3,PM2.5,87,83,84,76,77,84,67,55,65,53,72,66,48,46,22,14,15,53,59,57,50,66,80,60,61,95,86,94,84,98,91,35,36,63,24
20251207,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,3,PM10,146,123,140,141,137,137,123,92,132,103,124,125,83,74,46,62,58,86,95,90,96,111,124,118,102,152,159,158,161,156,181,81,75,168,64
20251207,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,3,AQI,115,110,112,102,103,112,90,75,91,77,97,89,67,64,46,56,54,73,80,78,73,89,107,84,83,125,114,124,112,129,120,66,63,109,57
20251207,4,PM2.5,82,80,90,74,60,82,64,52,65,46,66,64,25,38,17,12,13,51,54,54,48,70,80,64,59,87,79,88,84,97,92,27,28,61,35
20251207,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,4,PM10,140,121,129,138,115,133,115,88,136,96,114,123,57,68,40,62,59,83,87,89,90,111,124,131,98,141,148,151,160,154,196,72,69,177,79
20251207,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,4,AQI,109,107,119,99,83,109,87,72,93,73,89,87,54,59,40,56,55,70,74,74,70,94,107,91,80,115,105,117,112,128,123,61,60,114,65
20251207,5,PM2.5,37,77,98,64,42,58,42,22,46,23,49,39,14,11,13,11,12,47,50,54,48,73,74,55,57,64,52,84,83,87,90,18,21,57,34
20251207,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,5,PM10,79,116,,122,86,101,83,54,106,68,93,87,52,39,42,52,50,77,82,89,88,111,114,115,93,111,104,145,157,139,192,74,68,160,79
20251207,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,5,AQI,65,103,129,87,68,79,67,52,78,59,72,69,51,39,42,51,50,65,69,74,69,98,99,83,78,87,77,112,110,115,121,62,59,105,65
20251207,6,PM2.5,15,63,57,31,18,21,16,12,19,15,22,21,13,11,15,10,10,47,49,49,45,64,64,53,53,41,31,81,40,46,91,13,15,47,24
20251207,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,6,PM10,49,98,62,79,53,52,48,40,67,60,64,65,48,40,38,47,44,76,80,83,84,95,98,103,90,81,74,142,91,85,182,61,63,132,69
20251207,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,6,AQI,49,85,78,65,52,51,48,40,59,55,57,58,48,40,38,47,44,65,68,68,67,87,87,77,73,66,62,108,71,68,120,56,57,91,60
20251207,7,PM2.5,12,19,46,16,12,10,11,10,11,11,11,11,9,8,8,7,7,24,54,46,40,71,62,50,49,16,14,52,18,31,91,9,12,44,11
20251207,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,7,PM10,45,43,,53,41,37,39,37,48,42,45,43,34,28,25,33,31,43,86,78,74,105,98,94,83,50,50,102,58,68,186,47,49,123,43
20251207,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,7,AQI,45,43,64,52,41,37,39,37,48,42,45,43,34,28,25,33,31,43,74,64,62,95,84,72,68,50,50,76,54,59,120,47,49,87,43
20251207,8,PM2.5,8,9,25,10,8,7,7,7,11,10,10,9,8,7,6,6,6,5,37,42,7,81,64,34,31,10,8,12,11,12,69,10,11,25,9
20251207,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,8,PM10,34,27,33,37,30,27,28,26,41,38,39,35,32,25,21,28,26,13,60,73,18,118,100,66,54,34,32,43,40,35,178,45,43,81,36
20251207,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,8,AQI,34,27,36,37,30,27,28,26,41,38,39,35,32,25,21,28,26,23,55,62,20,108,87,58,52,34,32,43,40,35,114,45,43,66,36
20251207,9,PM2.5,7,9,40,8,7,5,7,7,9,10,12,8,7,5,6,5,6,5,9,44,23,65,68,21,25,9,10,9,6,7,8,9,12,13,12
20251207,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,9,PM10,30,26,,29,25,21,27,26,34,36,31,30,27,20,18,25,23,13,18,87,46,97,106,54,47,35,29,32,27,24,124,38,37,49,35
20251207,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,9,AQI,30,26,57,29,25,23,27,26,34,36,31,30,27,23,18,25,23,22,20,69,46,88,92,52,47,35,29,32,27,24,87,38,37,49,35
20251207,10,PM2.5,7,7,26,7,7,6,7,6,8,9,9,7,6,5,4,5,5,4,5,34,21,37,40,16,17,7,7,8,6,7,4,7,8,9,9
20251207,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,10,PM10,33,24,32,28,27,22,28,27,29,35,29,27,30,18,15,21,21,12,13,81,42,58,68,40,35,28,28,28,26,24,94,34,32,35,27
20251207,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,10,AQI,33,24,38,28,27,22,28,27,29,35,29,27,30,23,15,23,21,21,22,66,42,54,59,40,35,28,28,28,26,24,72,34,32,35,27
20251207,11,PM2.5,8,7,11,7,8,6,7,6,8,10,11,8,7,5,5,5,12,3,4,4,3,7,5,7,4,7,7,7,6,7,4,7,9,8,7
20251207,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,11,PM10,40,27,35,33,36,28,30,31,31,33,31,28,31,25,20,22,22,10,10,13,8,15,15,21,12,26,26,27,27,27,66,38,35,34,27
20251207,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,11,AQI,40,27,35,33,36,28,30,31,31,33,31,28,31,25,20,22,22,21,21,19,20,20,18,21,20,26,26,27,27,27,58,38,35,34,27
20251207,12,PM2.5,8,7,,8,8,6,8,7,9,10,9,7,7,5,5,5,9,3,3,3,3,3,3,5,3,8,8,8,6,8,5,8,10,8,10
20251207,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,12,PM10,39,28,37,34,38,29,31,33,34,38,33,30,30,24,17,25,24,10,10,12,9,9,11,28,11,46,47,29,30,30,74,39,42,36,36
20251207,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,12,AQI,39,28,37,34,38,29,31,33,34,38,33,30,30,24,17,25,24,20,21,20,20,21,18,28,20,46,47,29,30,30,62,39,42,36,36
20251207,13,PM2.5,7,6,,8,7,5,6,5,9,9,8,7,6,5,4,4,5,3,3,4,3,3,3,5,3,7,7,8,7,7,5,7,9,9,10
20251207,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,13,PM10,38,30,41,38,43,31,30,30,39,43,42,32,31,25,15,29,27,13,11,28,8,9,9,21,11,48,43,34,33,31,72,38,41,45,40
20251207,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,13,AQI,38,30,41,38,43,31,30,30,39,43,42,32,31,25,15,29,27,19,21,28,20,21,18,21,20,48,43,34,33,31,61,38,41,45,40
20251207,14,PM2.5,6,6,8,6,7,5,5,4,6,8,7,5,6,5,3,5,7,3,3,4,3,3,3,4,3,8,6,6,5,7,4,5,9,8,8
20251207,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,14,PM10,44,40,51,40,33,28,31,29,34,45,36,27,32,23,16,35,42,11,13,23,10,16,13,20,11,41,35,33,39,40,73,30,33,48,36
20251207,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,14,AQI,44,40,51,40,33,28,31,29,34,45,36,27,32,23,16,35,42,20,21,23,20,22,18,20,20,41,35,33,39,40,62,30,33,48,36
20251207,15,PM2.5,6,6,7,6,7,5,5,4,7,8,6,5,6,5,3,4,5,3,2,3,3,2,2,4,3,6,7,6,5,6,4,5,8,11,7
20251207,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,15,PM10,41,35,35,36,35,29,27,28,38,46,33,28,41,30,19,38,38,13,12,14,11,11,11,25,13,35,34,32,37,35,94,33,35,71,34
20251207,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,15,AQI,41,35,35,36,35,29,27,28,38,46,33,28,41,30,19,38,38,20,22,20,21,21,19,25,20,35,34,32,37,35,72,33,35,61,34
20251207,16,PM2.5,6,5,7,5,7,5,5,4,5,6,5,4,7,4,3,4,4,3,3,4,3,3,3,4,2,7,8,6,5,6,4,3,6,9,6
20251207,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,16,PM10,55,36,43,35,50,40,35,39,32,39,34,28,43,33,23,38,38,16,15,25,15,13,16,26,14,50,46,40,35,37,73,34,42,68,33
20251207,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,16,AQI,53,36,43,35,50,40,35,39,32,39,34,28,43,33,23,38,38,21,22,25,21,21,18,26,21,50,46,40,35,37,62,34,42,59,33
20251207,17,PM2.5,6,5,7,6,9,4,5,4,6,7,10,5,9,3,4,4,4,3,3,4,3,3,5,4,3,7,8,7,4,5,4,4,8,9,5
20251207,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,17,PM10,52,41,48,44,43,39,39,42,46,52,55,40,41,31,27,45,45,23,26,40,27,19,21,33,22,61,52,42,40,38,84,47,53,64,31
20251207,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,17,AQI,51,41,48,44,43,39,39,42,46,51,53,40,41,31,27,45,45,23,26,40,27,21,21,33,22,56,51,42,40,38,67,47,52,57,31
20251207,18,PM2.5,4,4,5,5,6,6,3,3,5,5,14,4,8,4,3,5,4,3,3,5,3,4,4,4,3,5,6,6,4,4,4,4,6,10,4
20251207,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,18,PM10,45,38,41,38,35,30,32,36,46,44,58,38,41,32,32,36,40,23,23,38,27,35,30,42,29,51,45,38,38,35,116,43,47,62,31
20251207,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,18,AQI,45,38,41,38,35,30,32,36,46,44,54,38,41,32,32,36,40,23,23,38,27,35,30,42,29,51,45,38,38,35,83,43,47,56,31
20251207,19,PM2.5,4,4,5,4,6,2,3,2,4,4,5,3,7,4,3,3,3,3,2,3,2,2,3,3,2,4,5,4,3,4,2,2,4,9,5
20251207,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,19,PM10,44,33,36,31,28,26,25,26,33,34,38,25,29,26,23,22,24,14,15,22,17,19,21,25,15,47,43,33,31,30,81,31,32,51,36
20251207,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,19,AQI,44,33,36,31,28,26,25,26,33,34,38,25,29,26,23,22,24,18,19,22,19,20,21,25,19,47,43,33,31,30,66,31,32,51,36
20251207,20,PM2.5,4,3,4,4,5,1,3,2,3,3,5,3,4,3,3,3,3,3,2,3,2,2,3,3,2,3,5,3,3,3,2,2,4,25,4
20251207,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,20,PM10,36,22,26,23,24,20,20,20,26,24,27,21,21,17,16,18,20,14,14,18,14,14,15,17,12,38,38,22,23,24,48,25,26,40,26
20251207,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,20,AQI,36,22,26,23,24,20,20,20,26,24,27,21,21,18,16,18,20,18,18,18,18,18,17,17,17,38,38,22,23,24,48,25,26,40,26
20251207,21,PM2.5,4,3,4,3,4,1,3,2,3,2,7,3,3,3,3,3,3,2,2,3,2,2,2,2,2,4,6,3,2,3,2,2,3,4,2
20251207,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,21,PM10,32,19,22,18,20,16,17,18,24,18,24,17,18,15,14,15,18,11,11,15,12,12,13,15,10,34,33,20,19,19,38,19,20,27,15
20251207,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
