date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251229,0,PM2.5,33,86,44,50,11,41,54,6,8,6,4,4,6,5,3,4,5,9,3,99,89,154,160,44,38,91,93,41,94,50,168,4,5,49,7
20251229,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,0,PM10,57,121,71,82,23,66,85,13,26,16,16,14,15,11,9,12,10,15,7,128,132,192,192,70,52,129,136,70,159,79,256,12,13,63,18
20251229,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,0,AQI,54,114,62,69,23,58,74,17,26,21,18,21,16,22,20,21,20,20,23,130,118,204,210,62,54,120,123,60,124,69,218,20,21,68,18
20251229,1,PM2.5,10,37,13,16,6,5,13,4,5,5,4,3,6,5,3,5,4,2,3,96,82,144,157,7,4,52,55,6,55,38,75,4,4,34,6
20251229,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,1,PM10,20,53,24,30,14,12,25,10,17,14,14,13,13,11,8,11,9,6,5,127,123,180,180,14,8,77,83,16,95,64,198,10,12,46,15
20251229,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,1,AQI,20,53,24,30,18,17,25,17,17,20,18,21,18,61,20,20,19,22,22,127,109,192,207,20,15,72,75,16,75,57,124,19,20,49,17
20251229,2,PM2.5,5,6,6,9,5,4,10,3,5,4,3,2,6,5,3,4,4,2,3,84,76,137,139,3,3,27,24,4,43,10,36,3,3,23,5
20251229,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,2,PM10,11,12,13,20,11,10,19,9,15,12,10,11,13,11,8,10,9,5,5,112,111,164,156,7,5,41,38,11,73,21,100,8,10,36,12
20251229,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,2,AQI,16,15,15,21,19,17,25,17,15,20,19,21,16,35,20,20,18,23,22,112,102,182,185,21,16,41,38,15,62,22,75,20,20,36,19
20251229,3,PM2.5,5,5,5,6,5,3,6,3,4,4,2,2,5,4,3,3,4,2,3,76,66,126,134,3,3,11,9,3,16,5,18,3,3,14,4
20251229,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,3,PM10,12,9,10,14,10,8,13,7,15,12,9,9,11,9,7,9,8,5,5,101,95,148,150,7,5,18,16,9,29,12,47,8,9,25,9
20251229,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,3,AQI,15,17,13,26,18,18,24,17,17,20,19,22,17,21,19,20,16,23,22,102,89,166,178,20,16,24,18,15,29,13,47,20,21,25,20
20251229,4,PM2.5,6,5,5,3,4,2,3,2,3,4,2,2,4,4,3,3,4,2,3,62,56,121,85,3,3,5,6,2,7,5,9,3,3,13,3
20251229,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,4,PM10,13,8,9,8,9,6,8,6,10,11,8,8,9,8,7,9,8,5,5,82,80,139,96,6,5,10,11,7,15,11,31,7,9,23,8
20251229,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,4,AQI,13,12,17,16,16,18,17,17,19,19,17,20,17,21,19,19,17,22,21,84,77,159,113,20,21,17,14,15,19,13,31,19,19,23,19
20251229,5,PM2.5,5,5,5,4,4,2,3,3,2,3,2,2,3,3,3,3,4,3,3,53,42,112,124,3,3,4,5,2,4,4,6,3,4,12,3
20251229,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,5,PM10,11,8,10,10,9,6,9,9,7,9,8,8,8,7,6,9,8,5,5,70,59,129,141,6,5,9,9,7,10,11,21,7,11,23,8
20251229,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,5,AQI,14,10,16,15,18,15,15,18,19,20,18,20,18,21,19,18,16,19,20,73,59,147,163,19,22,15,14,15,15,14,21,18,14,23,20
20251229,6,PM2.5,5,5,5,4,4,2,4,4,4,3,3,3,3,3,3,4,4,2,3,52,45,100,113,3,3,3,4,4,3,4,4,3,9,10,3
20251229,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,6,PM10,10,8,9,9,8,5,10,10,11,9,10,10,8,8,8,9,9,5,5,68,65,116,130,7,5,8,8,9,9,11,15,8,20,20,7
20251229,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251229,6,AQI,14,11,15,16,15,16,19,15,13,21,15,14,19,21,19,16,15,20,20,72,63,132,148,20,21,15,15,14,15,19,15,13,20,21,20
20251229,7,PM2.5,4,4,5,4,4,2,4,4,5,3,4,3,4,4,4,4,5,3,3,43,30,69,91,4,3,4,5,3,4,4,4,3,8,10,3
