date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251208,0,PM2.5,3,3,4,3,4,1,2,2,2,2,2,2,5,4,4,2,2,2,2,4,3,2,2,3,2,5,7,2,2,3,2,1,3,2,2
20251208,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,0,PM10,25,15,13,11,15,11,11,11,12,13,13,9,19,16,12,10,10,7,8,15,11,9,9,10,7,27,29,10,13,14,17,11,12,16,12
20251208,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,0,AQI,25,15,16,17,15,16,15,15,16,17,16,17,19,16,12,19,16,17,18,15,15,16,16,16,17,27,29,17,15,15,17,17,17,19,18
20251208,1,PM2.5,3,3,5,3,4,1,3,2,2,2,3,3,5,4,4,8,6,2,2,5,2,2,2,3,2,5,7,2,3,3,2,2,2,25,3
20251208,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,1,PM10,,13,14,15,14,10,12,11,10,10,10,8,18,14,15,25,23,7,7,15,10,9,10,9,7,25,28,9,14,13,18,10,10,,11
20251208,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,1,AQI,15,15,15,15,14,15,12,13,16,18,16,17,18,15,15,25,23,18,18,15,14,15,15,15,15,25,28,16,14,15,18,17,18,36,18
20251208,2,PM2.5,4,3,6,3,4,1,3,2,2,1,2,2,5,5,6,7,7,2,3,6,2,2,2,3,2,6,8,2,3,3,2,2,3,5,2
20251208,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,2,PM10,,13,13,15,14,9,12,8,9,8,8,7,16,13,17,25,26,6,7,18,9,9,11,10,7,23,31,7,13,14,18,9,11,13,8
20251208,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,2,AQI,12,13,14,15,18,15,12,14,15,20,17,17,16,15,17,25,26,18,18,21,13,13,15,15,16,23,31,17,13,14,22,16,16,19,19
20251208,3,PM2.5,4,3,6,3,4,1,2,2,2,1,2,2,5,6,7,8,15,2,2,5,2,3,3,3,2,6,7,1,3,3,2,2,5,3,2
20251208,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,3,PM10,,12,14,11,14,10,9,9,9,8,8,7,16,15,18,33,106,6,6,17,10,9,11,10,7,22,27,7,12,13,11,9,19,12,10
20251208,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,3,AQI,17,14,14,15,25,13,14,12,15,18,16,16,16,15,18,33,78,18,18,23,13,13,13,15,16,22,27,17,12,13,28,17,19,18,20
20251208,4,PM2.5,4,3,5,2,4,1,2,2,2,2,2,2,6,6,7,10,17,2,3,6,2,3,3,3,2,6,7,1,2,3,3,3,6,4,4
20251208,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,4,PM10,,11,10,12,14,9,10,10,12,13,9,10,17,16,18,47,115,6,7,18,12,10,11,10,6,21,24,8,10,13,15,12,23,14,15
20251208,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,4,AQI,17,15,12,15,19,13,13,12,12,16,16,14,17,16,18,47,83,17,17,24,12,13,13,13,16,21,24,14,13,14,25,14,23,18,20
20251208,5,PM2.5,4,3,5,2,4,1,3,2,2,3,2,2,6,6,7,10,11,2,3,9,2,4,3,3,2,6,7,1,2,3,3,4,4,4,5
20251208,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,5,PM10,,12,11,12,14,9,12,8,10,17,11,11,17,16,17,39,46,7,7,24,10,12,12,10,6,20,26,8,11,15,17,16,19,16,12
20251208,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,5,AQI,13,14,17,13,17,13,14,13,12,18,15,12,17,16,17,39,46,17,17,27,10,12,12,12,15,20,26,15,12,22,20,16,19,17,19
20251208,6,PM2.5,3,3,5,2,4,1,3,2,3,4,3,2,6,5,6,10,9,3,3,7,3,4,7,3,2,6,6,2,2,3,3,4,5,4,4
20251208,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,6,PM10,,11,12,13,13,9,13,10,15,19,11,11,17,15,16,29,25,8,7,20,9,13,19,9,7,20,21,9,12,15,13,16,15,19,11
20251208,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251208,6,AQI,14,12,14,15,13,13,18,15,15,19,14,13,17,15,16,29,25,14,17,21,10,13,19,14,14,20,21,14,12,18,19,16,15,19,16
20251208,7,PM2.5,4,4,6,3,5,2,4,3,3,4,4,2,6,5,6,10,12,3,3,6,4,6,8,3,2,6,6,3,3,4,3,3,4,12,4
20251208,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
